game_id,date,season,status,home_team_id,away_team_id,home_team_name,away_team_name,home_runs,away_runs,runs_diff,winner,home_days_since_last_game,away_days_since_last_game,home_win_streak,away_win_streak,spread_home,odd_home_american,odd_home_decimal,odd_sign_home,spread_away,odd_away_american,odd_away_decimal,odd_sign_away,predicted_winner,model_prob_home,model_prob_away,predicted_diff,diff_vs_line_home,diff_vs_line_away,implied_prob_home,implied_prob_away,edge_home,edge_away,ev_home,ev_away,cover_streak_home_10,cover_streak_away_10,cover_team,predicted_cover,prob_cover_away,prob_cover_home,stake,profit
16158,2025-05-16,2025,STATUS_FINAL,19,18,New York Yankees,New York Mets,6.0000000000,2.0000000000,4.0000000000,1,2,2,1,0,-1.5000000000,151,2.5100000000,1,1.5000000000,-174,1.5747126437,0,1,0.5167154379,0.4832845621,3.8277868740,2.3277868740,5.3277868740,0.3984063745,0.6350364964,0.1183090634,-0.1517519343,0.2969557492,-0.2389656896,1,2,1,0,0.5981267973,0.4018732027,20000.0000000000,-20000.0000000000
16169,2025-05-16,2025,STATUS_FINAL,23,25,San Diego Padres,Seattle Mariners,1.0000000000,5.0000000000,4.0000000000,0,2,2,1,0,-1.5000000000,118,2.1800000000,1,1.5000000000,-140,1.7142857143,0,0,0.4548230780,0.5451769220,3.5917809661,2.0917809661,5.0917809661,0.4587155963,0.5833333333,-0.0038925183,-0.0381564113,-0.0084856899,-0.0654109909,1,2,0,0,0.5936384860,0.4063615140,20000.0000000000,14285.7142857143
16165,2025-05-16,2025,STATUS_FINAL,12,26,Kansas City Royals,St. Louis Cardinals,3.0000000000,10.0000000000,7.0000000000,0,2,2,0,1,-1.5000000000,130,2.3000000000,1,1.5000000000,-150,1.6666666667,0,0,0.4789542726,0.5210457274,3.4784768063,1.9784768063,4.9784768063,0.4347826087,0.6000000000,0.0441716639,-0.0789542726,0.1015948269,-0.1315904543,3,4,0,0,0.6158626866,0.3841373134,20000.0000000000,13333.3333333333
17080,2025-05-18,2025,STATUS_FINAL,29,10,Toronto Blue Jays,Detroit Tigers,2.0000000000,3.0000000000,1.0000000000,0,1,1,1,0,-1.5000000000,145,2.4500000000,1,1.5000000000,-170,1.5882352941,0,0,0.4954048859,0.5045951141,3.5851735391,2.0851735391,5.0851735391,0.4081632653,0.6296296296,0.0872416206,-0.1250345156,0.2137419706,-0.1985842306,3,1,0,0,0.6121957017,0.3878042983,20000.0000000000,11764.7058823529
17088,2025-05-18,2025,STATUS_FINAL,12,26,Kansas City Royals,St. Louis Cardinals,2.0000000000,1.0000000000,1.0000000000,1,1,1,0,3,1.5000000000,-194,1.5154639175,0,-1.5000000000,160,2.6000000000,1,0,0.4961406880,0.5038593120,3.4043193098,4.9043193098,1.9043193098,0.6598639456,0.3846153846,-0.1637232575,0.1192439273,-0.2481166893,0.3100342111,3,2,1,1,0.3994625177,0.6005374823,20000.0000000000,10309.2783505155
17092,2025-05-18,2025,STATUS_FINAL,23,25,San Diego Padres,Seattle Mariners,1.0000000000,6.0000000000,5.0000000000,0,1,1,0,2,-1.5000000000,157,2.5700000000,1,1.5000000000,-178,1.5617977528,0,0,0.4857832513,0.5142167487,3.4348648521,1.9348648521,4.9348648521,0.3891050584,0.6402877698,0.0966781929,-0.1260710211,0.2484629558,-0.1968974374,1,2,0,0,0.6253741138,0.3746258862,20000.0000000000,11235.9550561798
17250,2025-05-19,2025,STATUS_FINAL,27,11,Tampa Bay Rays,Houston Astros,3.0000000000,4.0000000000,1.0000000000,0,1,1,0,1,-1.5000000000,138,2.3800000000,1,1.5000000000,-157,1.6369426752,0,0,0.4828123292,0.5171876708,3.2335226019,1.7335226019,4.7335226019,0.4201680672,0.6108949416,0.0626442620,-0.0937072709,0.1490933436,-0.1533934306,2,2,0,0,0.6323922934,0.3676077066,20000.0000000000,12738.8535031847
17256,2025-05-19,2025,STATUS_FINAL,9,21,Colorado Rockies,Philadelphia Phillies,3.0000000000,9.0000000000,6.0000000000,0,1,1,0,3,1.5000000000,128,2.2800000000,1,-1.5000000000,-157,1.6369426752,0,0,0.4590018260,0.5409981740,3.9260566383,5.4260566383,2.4260566383,0.4385964912,0.6108949416,0.0204053348,-0.0698967677,0.0465241633,-0.1144170018,1,3,0,0,0.5970679833,0.4029320167,20000.0000000000,12738.8535031847
17409,2025-05-20,2025,STATUS_FINAL,27,11,Tampa Bay Rays,Houston Astros,3.0000000000,2.0000000000,1.0000000000,1,1,1,0,2,-1.5000000000,146,2.4600000000,1,1.5000000000,-165,1.6060606061,0,0,0.4849663860,0.5150336140,3.1744071770,1.6744071770,4.6744071770,0.4065040650,0.6226415094,0.0784623209,-0.1076078954,0.1930173095,-0.1728248017,1,1,0,0,0.6296221373,0.3703778627,20000.0000000000,12121.2121212121
17413,2025-05-20,2025,STATUS_FINAL,16,3,Milwaukee Brewers,Baltimore Orioles,5.0000000000,2.0000000000,3.0000000000,1,1,1,2,0,-1.5000000000,156,2.5600000000,1,1.5000000000,-183,1.5464480874,0,1,0.5052396394,0.4947603606,3.2875088306,1.7875088306,4.7875088306,0.3906250000,0.6466431095,0.1146146394,-0.1518827489,0.2934134768,-0.2348787866,1,0,1,0,0.6251692123,0.3748307877,20000.0000000000,-20000.0000000000
17417,2025-05-20,2025,STATUS_FINAL,9,21,Colorado Rockies,Philadelphia Phillies,4.0000000000,7.0000000000,3.0000000000,0,1,1,0,4,1.5000000000,148,2.4800000000,1,-1.5000000000,-182,1.5494505495,0,0,0.4624666926,0.5375333074,3.8719483108,5.3719483108,2.3719483108,0.4032258065,0.6453900709,0.0592408861,-0.1078567635,0.1469173976,-0.1671187215,1,3,0,0,0.6102814607,0.3897185393,20000.0000000000,10989.0109890110
17876,2025-05-21,2025,STATUS_FINAL,29,23,Toronto Blue Jays,San Diego Padres,14.0000000000,0.0000000000,14.0000000000,1,1,1,1,0,-1.5000000000,118,2.1800000000,1,1.5000000000,-142,1.7042253521,0,0,0.4725833438,0.5274166562,3.7185315812,2.2185315812,5.2185315812,0.4587155963,0.5867768595,0.0138677475,-0.0593602033,0.0302316896,-0.1011631634,4,1,1,0,0.6158567068,0.3841432932,20000.0000000000,-20000.0000000000
17875,2025-05-21,2025,STATUS_FINAL,4,18,Boston Red Sox,New York Mets,1.0000000000,5.0000000000,4.0000000000,0,1,1,2,0,-1.5000000000,146,2.4600000000,1,1.5000000000,-165,1.6060606061,0,0,0.4851034051,0.5148965949,3.6634730734,2.1634730734,5.1634730734,0.4065040650,0.6226415094,0.0785993400,-0.1077449145,0.1933543765,-0.1730448627,3,1,0,0,0.6162964140,0.3837035860,20000.0000000000,12121.2121212121
18169,2025-05-22,2025,STATUS_FINAL,10,8,Detroit Tigers,Cleveland Guardians,0.0000000000,7.0000000000,7.0000000000,0,1,1,2,1,-1.5000000000,157,2.5700000000,1,1.5000000000,-180,1.5555555556,0,0,0.4864611903,0.5135388097,3.2194244873,1.7194244873,4.7194244873,0.3891050584,0.6428571429,0.0973561319,-0.1293183332,0.2502052591,-0.2011618516,1,2,0,0,0.6292023599,0.3707976401,20000.0000000000,11111.1111111111
18172,2025-05-22,2025,STATUS_FINAL,19,28,New York Yankees,Texas Rangers,1.0000000000,0.0000000000,1.0000000000,1,1,1,3,0,-1.5000000000,146,2.4600000000,1,1.5000000000,-176,1.5681818182,0,1,0.5096891279,0.4903108721,3.7073762194,2.2073762194,5.2073762194,0.4065040650,0.6376811594,0.1031850628,-0.1473702873,0.2538352545,-0.2311034050,3,4,0,0,0.6085957987,0.3914042013,20000.0000000000,11363.6363636364
18174,2025-05-22,2025,STATUS_FINAL,9,21,Colorado Rockies,Philadelphia Phillies,0.0000000000,2.0000000000,2.0000000000,0,1,1,0,6,1.5000000000,169,2.6900000000,1,-1.5000000000,-194,1.5154639175,0,0,0.4780049744,0.5219950256,3.8961885560,5.3961885560,2.3961885560,0.3717472119,0.6598639456,0.1062577625,-0.1378689200,0.2858333812,-0.2089353736,1,3,0,0,0.6217620067,0.3782379933,20000.0000000000,10309.2783505155
18639,2025-05-23,2025,STATUS_FINAL,27,29,Tampa Bay Rays,Toronto Blue Jays,3.0000000000,1.0000000000,2.0000000000,1,2,1,2,3,-1.5000000000,149,2.4900000000,1,1.5000000000,-168,1.5952380952,0,1,0.5170766103,0.4829233897,3.1065078614,1.6065078614,4.6065078614,0.4016064257,0.6268656716,0.1154701846,-0.1439422819,0.2875207597,-0.2296222117,1,6,1,0,0.6156269350,0.3843730650,20000.0000000000,-20000.0000000000
18644,2025-05-23,2025,STATUS_FINAL,9,19,Colorado Rockies,New York Yankees,3.0000000000,2.0000000000,1.0000000000,1,1,1,0,4,1.5000000000,169,2.6900000000,1,-1.5000000000,-194,1.5154639175,0,0,0.4873773208,0.5126226792,4.1428123501,5.6428123501,2.6428123501,0.3717472119,0.6598639456,0.1156301089,-0.1472412664,0.3110449929,-0.2231388264,0,3,1,0,0.6349998560,0.3650001440,20000.0000000000,-20000.0000000000
18927,2025-05-24,2025,STATUS_FINAL,4,3,Boston Red Sox,Baltimore Orioles,1.0000000000,2.0000000000,1.0000000000,0,1,1,1,0,-1.5000000000,166,2.6600000000,1,1.5000000000,-190,1.5263157895,0,1,0.5017894888,0.4982105112,3.6824507918,2.1824507918,5.1824507918,0.3759398496,0.6551724138,0.1258496392,-0.1569619026,0.3347600402,-0.2395734303,4,0,0,0,0.6168450284,0.3831549716,20000.0000000000,10526.3157894737
18929,2025-05-24,2025,STATUS_FINAL,10,8,Detroit Tigers,Cleveland Guardians,5.0000000000,7.0000000000,2.0000000000,0,1,1,0,3,-1.5000000000,154,2.5400000000,1,1.5000000000,-185,1.5405405405,0,1,0.5077506645,0.4922493355,3.3439568836,1.8439568836,4.8439568836,0.3937007874,0.6491228070,0.1140498771,-0.1568734715,0.2896866878,-0.2416699426,0,2,0,0,0.6238240786,0.3761759214,20000.0000000000,10810.8108108108
18940,2025-05-24,2025,STATUS_FINAL,9,19,Colorado Rockies,New York Yankees,1.0000000000,13.0000000000,12.0000000000,0,1,1,1,0,1.5000000000,175,2.7500000000,1,-1.5000000000,-200,1.5000000000,0,0,0.4700670506,0.5299329494,4.0420346034,5.5420346034,2.5420346034,0.3636363636,0.6666666667,0.1064306869,-0.1367337173,0.2926843891,-0.2051005759,1,3,0,0,0.6167816021,0.3832183979,20000.0000000000,10000.0000000000
19419,2025-05-25,2025,STATUS_FINAL,9,19,Colorado Rockies,New York Yankees,4.0000000000,5.0000000000,1.0000000000,0,1,1,0,1,1.5000000000,155,2.5500000000,1,-1.5000000000,-188,1.5319148936,0,0,0.4891643751,0.5108356249,4.0181250837,5.5181250837,2.5181250837,0.3921568627,0.6527777778,0.0970075123,-0.1419421528,0.2473691564,-0.2174432980,1,3,1,0,0.6242368433,0.3757631567,20000.0000000000,-20000.0000000000
19797,2025-05-26,2025,STATUS_FINAL,28,29,Texas Rangers,Toronto Blue Jays,1.0000000000,2.0000000000,1.0000000000,0,1,1,1,0,-1.5000000000,149,2.4900000000,1,1.5000000000,-168,1.5952380952,0,0,0.4993612840,0.5006387160,3.7422079961,2.2422079961,5.2422079961,0.4016064257,0.6268656716,0.0977548583,-0.1262269557,0.2434095973,-0.2013620484,2,5,0,0,0.6097971095,0.3902028905,20000.0000000000,11904.7619047619
20083,2025-05-27,2025,STATUS_FINAL,27,17,Tampa Bay Rays,Minnesota Twins,2.0000000000,4.0000000000,2.0000000000,0,1,1,6,0,1.5000000000,-158,1.6329113924,0,-1.5000000000,140,2.4000000000,1,1,0.5068613552,0.4931386448,3.1728836935,4.6728836935,1.6728836935,0.6124031008,0.4166666667,-0.1055417456,0.0764719781,-0.1723403188,0.1835327476,5,1,0,1,0.3877689683,0.6122310317,20000.0000000000,-20000.0000000000
20084,2025-05-27,2025,STATUS_FINAL,28,29,Texas Rangers,Toronto Blue Jays,2.0000000000,0.0000000000,2.0000000000,1,1,1,0,1,-1.5000000000,150,2.5000000000,1,1.5000000000,-170,1.5882352941,0,1,0.5074751568,0.4925248432,3.7212366805,2.2212366805,5.2212366805,0.4000000000,0.6296296296,0.1074751568,-0.1371047865,0.2686878921,-0.2177546608,2,5,1,0,0.6121335872,0.3878664128,20000.0000000000,-20000.0000000000
20517,2025-05-28,2025,STATUS_FINAL,28,29,Texas Rangers,Toronto Blue Jays,0.0000000000,2.0000000000,2.0000000000,0,1,1,1,0,-1.5000000000,153,2.5300000000,1,1.5000000000,-175,1.5714285714,0,0,0.4945191281,0.5054808719,3.6683096718,2.1683096718,5.1683096718,0.3952569170,0.6363636364,0.0992622111,-0.1308827645,0.2511333941,-0.2056729156,3,4,0,0,0.6147684058,0.3852315942,20000.0000000000,11428.5714285714
20695,2025-05-29,2025,STATUS_FINAL,21,2,Philadelphia Phillies,Atlanta Braves,3.0000000000,9.0000000000,6.0000000000,0,2,2,1,0,-1.5000000000,134,2.3400000000,1,1.5000000000,-162,1.6172839506,0,0,0.4927911795,0.5072088205,3.9229202045,2.4229202045,5.4229202045,0.4273504274,0.6183206107,0.0654407522,-0.1111117902,0.1531313601,-0.1796993151,3,2,0,0,0.6003348457,0.3996651543,20000.0000000000,12345.6790123457
20870,2025-05-30,2025,STATUS_FINAL,11,27,Houston Astros,Tampa Bay Rays,2.0000000000,1.0000000000,1.0000000000,1,1,1,0,2,-1.5000000000,144,2.4400000000,1,1.5000000000,-163,1.6134969325,0,0,0.4646663584,0.5353336416,3.6426950202,2.1426950202,5.1426950202,0.4098360656,0.6197718631,0.0548302928,-0.0844382215,0.1337859145,-0.1362408114,5,6,0,0,0.6380054660,0.3619945340,20000.0000000000,12269.9386503067
21380,2025-05-31,2025,STATUS_FINAL,11,27,Houston Astros,Tampa Bay Rays,3.0000000000,16.0000000000,13.0000000000,0,1,1,1,0,-1.5000000000,145,2.4500000000,1,1.5000000000,-170,1.5882352941,0,0,0.4604959436,0.5395040564,3.5792831116,2.0792831116,5.0792831116,0.4081632653,0.6296296296,0.0523326783,-0.0901255732,0.1282150618,-0.1431406163,5,6,0,0,0.6229998983,0.3770001017,20000.0000000000,11764.7058823529
21876,2025-06-01,2025,STATUS_FINAL,2,4,Atlanta Braves,Boston Red Sox,1.0000000000,3.0000000000,2.0000000000,0,1,1,1,0,1.5000000000,-156,1.6410256410,0,-1.5000000000,138,2.3800000000,1,1,0.5625146639,0.4374853361,3.6173585881,5.1173585881,2.1173585881,0.6093750000,0.4201680672,-0.0468603361,0.0173172688,-0.0768990130,0.0412150998,2,1,0,1,0.4068761394,0.5931238606,20000.0000000000,-20000.0000000000
21883,2025-06-01,2025,STATUS_FINAL,12,10,Kansas City Royals,Detroit Tigers,0.0000000000,1.0000000000,1.0000000000,0,1,1,1,0,-1.5000000000,125,2.2500000000,1,1.5000000000,-145,1.6896551724,0,0,0.4607053650,0.5392946350,3.6649420923,2.1649420923,5.1649420923,0.4444444444,0.5918367347,0.0162609206,-0.0525420997,0.0365870713,-0.0887780305,2,3,0,0,0.6101722990,0.3898277010,20000.0000000000,13793.1034482759
21884,2025-06-01,2025,STATUS_FINAL,28,26,Texas Rangers,St. Louis Cardinals,8.0000000000,1.0000000000,7.0000000000,1,1,1,0,1,-1.5000000000,140,2.4000000000,1,1.5000000000,-165,1.6060606061,0,1,0.5230693009,0.4769306991,3.6218904285,2.1218904285,5.1218904285,0.4166666667,0.6226415094,0.1064026343,-0.1457108104,0.2553663223,-0.2340203924,2,4,1,0,0.6081574609,0.3918425391,20000.0000000000,-20000.0000000000
22021,2025-06-02,2025,STATUS_FINAL,24,23,San Francisco Giants,San Diego Padres,0.0000000000,1.0000000000,1.0000000000,0,1,1,1,1,-1.5000000000,127,2.2700000000,1,1.5000000000,-143,1.6993006993,0,0,0.4769731421,0.5230268579,3.2540528051,1.7540528051,4.7540528051,0.4405286344,0.5884773663,0.0364445077,-0.0654505083,0.0827290325,-0.1112200946,0,2,0,0,0.6121868132,0.3878131868,20000.0000000000,13986.0139860140
22158,2025-06-03,2025,STATUS_FINAL,22,11,Pittsburgh Pirates,Houston Astros,0.0000000000,3.0000000000,3.0000000000,0,2,2,0,1,-1.5000000000,132,2.3200000000,1,1.5000000000,-149,1.6711409396,0,0,0.4890139351,0.5109860649,3.7822298894,2.2822298894,5.2822298894,0.4310344828,0.5983935743,0.0579794524,-0.0874075094,0.1345123295,-0.1460702674,3,5,0,0,0.6147864594,0.3852135406,20000.0000000000,13422.8187919463
22159,2025-06-03,2025,STATUS_FINAL,7,16,Cincinnati Reds,Milwaukee Brewers,4.0000000000,2.0000000000,2.0000000000,1,1,1,0,8,-1.5000000000,164,2.6400000000,1,1.5000000000,-190,1.5263157895,0,0,0.4733049486,0.5266950514,3.3878157130,1.8878157130,4.8878157130,0.3787878788,0.6551724138,0.0945170698,-0.1284773623,0.2495250642,-0.1960970267,2,2,1,0,0.6469848867,0.3530151133,20000.0000000000,-20000.0000000000
22164,2025-06-03,2025,STATUS_FINAL,25,3,Seattle Mariners,Baltimore Orioles,1.0000000000,5.0000000000,4.0000000000,0,2,2,0,3,-1.5000000000,150,2.5000000000,1,1.5000000000,-175,1.5714285714,0,1,0.5221150060,0.4778849940,3.1121985740,1.6121985740,4.6121985740,0.4000000000,0.6363636364,0.1221150060,-0.1584786424,0.3052875151,-0.2490378666,1,2,0,0,0.6159761854,0.3840238146,20000.0000000000,11428.5714285714
22167,2025-06-03,2025,STATUS_FINAL,24,23,San Francisco Giants,San Diego Padres,2.0000000000,3.0000000000,1.0000000000,0,1,1,0,2,-1.5000000000,136,2.3600000000,1,1.5000000000,-154,1.6493506494,0,0,0.4867967031,0.5132032969,3.2354523355,1.7354523355,4.7354523355,0.4237288136,0.6062992126,0.0630678895,-0.0930959157,0.1488402193,-0.1535478090,0,2,0,0,0.6318443231,0.3681556769,20000.0000000000,12987.0129870130
23090,2025-06-05,2025,STATUS_FINAL,25,3,Seattle Mariners,Baltimore Orioles,3.0000000000,4.0000000000,1.0000000000,0,1,1,0,5,-1.5000000000,145,2.4500000000,1,1.5000000000,-180,1.5555555556,0,1,0.5132666498,0.4867333502,3.0138527452,1.5138527452,4.5138527452,0.4081632653,0.6428571429,0.1051033845,-0.1561237927,0.2575032921,-0.2428592331,1,2,0,0,0.6119339116,0.3880660884,20000.0000000000,11111.1111111111
23518,2025-06-06,2025,STATUS_FINAL,10,5,Detroit Tigers,Chicago Cubs,3.0000000000,1.0000000000,2.0000000000,1,1,1,0,1,-1.5000000000,114,2.1400000000,1,1.5000000000,-137,1.7299270073,0,0,0.4806887543,0.5193112457,3.3154960246,1.8154960246,4.8154960246,0.4672897196,0.5780590717,0.0133990347,-0.0587478261,0.0286739343,-0.1016294510,2,3,1,0,0.5919195287,0.4080804713,20000.0000000000,-20000.0000000000
23527,2025-06-06,2025,STATUS_FINAL,9,18,Colorado Rockies,New York Mets,2.0000000000,4.0000000000,2.0000000000,0,2,1,3,0,1.5000000000,150,2.5000000000,1,-1.5000000000,-182,1.5494505495,0,0,0.4401109796,0.5598890204,3.7173837614,5.2173837614,2.2173837614,0.4000000000,0.6453900709,0.0401109796,-0.0855010505,0.1002774489,-0.1324796496,1,4,0,0,0.6135339211,0.3864660789,20000.0000000000,10989.0109890110
23525,2025-06-06,2025,STATUS_FINAL,16,23,Milwaukee Brewers,San Diego Padres,0.0000000000,2.0000000000,2.0000000000,0,2,1,1,0,-1.5000000000,141,2.4100000000,1,1.5000000000,-160,1.6250000000,0,1,0.5021306044,0.4978693956,3.3876186595,1.8876186595,4.8876186595,0.4149377593,0.6153846154,0.0871928451,-0.1175152198,0.2101347566,-0.1909622321,2,2,0,0,0.6059302184,0.3940697816,20000.0000000000,12500.0000000000
23542,2025-06-07,2025,STATUS_FINAL,9,18,Colorado Rockies,New York Mets,1.0000000000,8.0000000000,7.0000000000,0,1,1,0,1,1.5000000000,145,2.4500000000,1,-1.5000000000,-180,1.5555555556,0,0,0.4530215757,0.5469784243,3.8219962704,5.3219962704,2.3219962704,0.4081632653,0.6428571429,0.0448583104,-0.0958787185,0.1099028604,-0.1491446733,0,4,0,0,0.5995475164,0.4004524836,20000.0000000000,11111.1111111111
23543,2025-06-07,2025,STATUS_FINAL,24,2,San Francisco Giants,Atlanta Braves,3.0000000000,2.0000000000,1.0000000000,1,1,1,3,0,-1.5000000000,144,2.4400000000,1,1.5000000000,-165,1.6060606061,0,0,0.4340695062,0.5659304938,3.5702175865,2.0702175865,5.0702175865,0.4098360656,0.6226415094,0.0242334406,-0.0567110156,0.0591295950,-0.0910813281,3,1,0,0,0.6288269539,0.3711730461,20000.0000000000,12121.2121212121
23885,2025-06-08,2025,STATUS_FINAL,8,11,Cleveland Guardians,Houston Astros,4.0000000000,2.0000000000,2.0000000000,1,1,1,0,3,-1.5000000000,145,2.4500000000,1,1.5000000000,-180,1.5555555556,0,1,0.5035195279,0.4964804721,3.4894115863,1.9894115863,4.9894115863,0.4081632653,0.6428571429,0.0953562626,-0.1463766708,0.2336228434,-0.2276970434,3,1,1,0,0.6253822237,0.3746177763,20000.0000000000,-20000.0000000000
23893,2025-06-08,2025,STATUS_FINAL,9,18,Colorado Rockies,New York Mets,5.0000000000,13.0000000000,8.0000000000,0,1,1,0,2,1.5000000000,145,2.4500000000,1,-1.5000000000,-175,1.5714285714,0,0,0.4578378635,0.5421621365,3.7417109105,5.2417109105,2.2417109105,0.4081632653,0.6363636364,0.0496745982,-0.0942014999,0.1217027656,-0.1480309284,0,3,0,0,0.6130268078,0.3869731922,20000.0000000000,11428.5714285714
23891,2025-06-08,2025,STATUS_FINAL,16,23,Milwaukee Brewers,San Diego Padres,0.0000000000,1.0000000000,1.0000000000,0,1,1,1,0,-1.5000000000,131,2.3100000000,1,1.5000000000,-152,1.6578947368,0,1,0.5131999823,0.4868000177,3.4405338853,1.9405338853,4.9405338853,0.4329004329,0.6031746032,0.0802995494,-0.1163745855,0.1854919591,-0.1929368128,1,1,0,0,0.5936751986,0.4063248014,20000.0000000000,13157.8947368421
24206,2025-06-09,2025,STATUS_FINAL,13,20,Los Angeles Angels,Oakland Athletics,7.0000000000,4.0000000000,3.0000000000,1,1,1,0,1,-1.5000000000,148,2.4800000000,1,1.5000000000,-170,1.5882352941,0,1,0.5126432588,0.4873567412,3.4260603597,1.9260603597,4.9260603597,0.4032258065,0.6296296296,0.1094174523,-0.1422728884,0.2713552818,-0.2259628228,4,3,1,0,0.6037098987,0.3962901013,20000.0000000000,-20000.0000000000
24280,2025-06-10,2025,STATUS_FINAL,3,10,Baltimore Orioles,Detroit Tigers,3.0000000000,5.0000000000,2.0000000000,0,2,2,0,1,-1.5000000000,160,2.6000000000,1,1.5000000000,-185,1.5405405405,0,1,0.5107656089,0.4892343911,3.7038290406,2.2038290406,5.2038290406,0.3846153846,0.6491228070,0.1261502242,-0.1598884159,0.3279905830,-0.2463145866,1,2,0,0,0.6178939556,0.3821060444,20000.0000000000,10810.8108108108
24291,2025-06-10,2025,STATUS_FINAL,13,20,Los Angeles Angels,Oakland Athletics,2.0000000000,1.0000000000,1.0000000000,1,1,1,1,0,-1.5000000000,145,2.4500000000,1,1.5000000000,-170,1.5882352941,0,1,0.5067246386,0.4932753614,3.4572624783,1.9572624783,4.9572624783,0.4081632653,0.6296296296,0.0985613733,-0.1363542682,0.2414753645,-0.2165626613,4,3,0,0,0.6001042444,0.3998957556,20000.0000000000,11764.7058823529
24292,2025-06-10,2025,STATUS_FINAL,1,25,Arizona Diamondbacks,Seattle Mariners,10.0000000000,3.0000000000,7.0000000000,1,1,1,1,0,-1.5000000000,151,2.5100000000,1,1.5000000000,-171,1.5847953216,0,0,0.4560046943,0.5439953057,3.8695753162,2.3695753162,5.3695753162,0.3984063745,0.6309963100,0.0575983198,-0.0870010043,0.1445717827,-0.1378787846,2,0,1,0,0.6154339411,0.3845660589,20000.0000000000,-20000.0000000000
24707,2025-06-11,2025,STATUS_FINAL,26,29,St. Louis Cardinals,Toronto Blue Jays,2.0000000000,5.0000000000,3.0000000000,0,1,1,0,2,-1.5000000000,155,2.5500000000,1,1.5000000000,-190,1.5263157895,0,1,0.5063798002,0.4936201998,3.5623747537,2.0623747537,5.0623747537,0.3921568627,0.6551724138,0.1142229374,-0.1615522139,0.2912684904,-0.2465796950,2,3,0,0,0.6185359766,0.3814640234,20000.0000000000,10526.3157894737
24710,2025-06-11,2025,STATUS_FINAL,13,20,Los Angeles Angels,Oakland Athletics,6.0000000000,5.0000000000,1.0000000000,1,1,1,2,0,-1.5000000000,150,2.5000000000,1,1.5000000000,-185,1.5405405405,0,1,0.5114958761,0.4885041239,3.4138469269,1.9138469269,4.9138469269,0.4000000000,0.6491228070,0.1114958761,-0.1606186831,0.2787396903,-0.2474395929,4,3,0,0,0.6130701751,0.3869298249,20000.0000000000,10810.8108108108
25345,2025-06-13,2025,STATUS_FINAL,18,27,New York Mets,Tampa Bay Rays,5.0000000000,7.0000000000,2.0000000000,0,1,2,6,0,-1.5000000000,122,2.2200000000,1,1.5000000000,-138,1.7246376812,0,0,0.4932398379,0.5067601621,3.5820067107,2.0820067107,5.0820067107,0.4504504505,0.5798319328,0.0427893875,-0.0730717707,0.0949924402,-0.1260223292,1,1,0,0,0.5987671370,0.4012328630,20000.0000000000,14492.7536231884
25349,2025-06-13,2025,STATUS_FINAL,12,20,Kansas City Royals,Oakland Athletics,4.0000000000,6.0000000000,2.0000000000,0,1,2,0,0,-1.5000000000,135,2.3500000000,1,1.5000000000,-160,1.6250000000,0,1,0.5184992064,0.4815007936,3.3931344721,1.8931344721,4.8931344721,0.4255319149,0.6153846154,0.0929672915,-0.1338838218,0.2184731351,-0.2175612105,1,3,0,0,0.6062830057,0.3937169943,20000.0000000000,12500.0000000000
25344,2025-06-13,2025,STATUS_FINAL,4,19,Boston Red Sox,New York Yankees,2.0000000000,1.0000000000,1.0000000000,1,2,1,2,3,-1.5000000000,143,2.4300000000,1,1.5000000000,-162,1.6172839506,0,0,0.4501305539,0.5498694461,3.7317096432,2.2317096432,5.2317096432,0.4115226337,0.6183206107,0.0386079201,-0.0684511645,0.0938172459,-0.1107049698,3,2,0,0,0.6305562896,0.3694437104,20000.0000000000,12345.6790123457
25351,2025-06-13,2025,STATUS_FINAL,16,26,Milwaukee Brewers,St. Louis Cardinals,3.0000000000,2.0000000000,1.0000000000,1,1,1,1,0,-1.5000000000,140,2.4000000000,1,1.5000000000,-165,1.6060606061,0,1,0.5231242739,0.4768757261,3.3675696879,1.8675696879,4.8675696879,0.4166666667,0.6226415094,0.1064576072,-0.1457657833,0.2554982573,-0.2341086823,2,2,0,0,0.6019459320,0.3980540680,20000.0000000000,12121.2121212121
25353,2025-06-13,2025,STATUS_FINAL,1,23,Arizona Diamondbacks,San Diego Padres,5.0000000000,1.0000000000,4.0000000000,1,2,2,3,0,-1.5000000000,146,2.4600000000,1,1.5000000000,-165,1.6060606061,0,0,0.4734952037,0.5265047963,3.8510609388,2.3510609388,5.3510609388,0.4065040650,0.6226415094,0.0669911386,-0.0961367131,0.1647982010,-0.1544013877,4,2,1,0,0.6105533293,0.3894466707,20000.0000000000,-20000.0000000000
25402,2025-06-14,2025,STATUS_FINAL,10,7,Detroit Tigers,Cincinnati Reds,1.0000000000,11.0000000000,10.0000000000,0,1,1,2,0,-1.5000000000,115,2.1500000000,1,1.5000000000,-135,1.7407407407,0,1,0.5034341680,0.4965658320,3.3088201704,1.8088201704,4.8088201704,0.4651162791,0.5744680851,0.0383178890,-0.0779022531,0.0823834613,-0.1356076259,3,5,0,0,0.6013721830,0.3986278170,20000.0000000000,14814.8148148148
